Year,Month,IncType,ParentPropertyType,NumFireDeaths,NumAllFireInjuries,IncGeo_BoroughName,IncGeo_WardName,IgnitionSource,ItemFirstIgnited,LocationFireStarted,ApplianceManufacturer,MainCauseModel,Date
2009,October,primary fire,converted flats/maisonettes,0,0,Westminster,Queen's park,,wiring insulation,kitchen,Hoover,hnwl7146,2009-10-01
2009,January,primary fire,converted flats/maisonettes,0,0,Harrow,Headstone,,,kitchen,Hoover,1300 special edition,2009-01-01
2009,April,primary fire,converted flats/maisonettes,0,0,Enfield,Ponders end,spin dryer,other item,bathroom/toilet,,,2009-04-01
2009,March,primary fire,converted flats/maisonettes,0,0,Lambeth,Knight's hill,washer/dryer combined,other textiles,kitchen,Indesit,time 4 u,2009-03-01
2009,May,primary fire,converted flats/maisonettes,0,0,Islington,Clerkenwell,,wiring insulation,kitchen,Bosch,maxx freedom performance classi xx 1000 express,2009-05-01
2009,February,primary fire,converted flats/maisonettes,0,0,Brent,Wembley hill,,plastic - raw material only,kitchen,Hotpoint,,2009-02-01
2009,June,primary fire,house in multiple occupation,0,3,Brent,Stonebridge,fridge/freezer,other item,kitchen,Beko,,2009-06-01
2009,January,primary fire,dwelling,0,3,Waltham forest,St. james,tumble dryer - standard,wiring insulation,bedroom,Hotpoint,,2009-01-01
2009,December,primary fire,residential home,0,0,Bexley,Northumberland heath,tumble dryer - standard,other item,laundry room,,,2009-12-01
2009,July,primary fire,dwelling,0,0,Hackney,Hackney wick,,other item,kitchen,,,2009-07-01
2009,December,primary fire,offices and call centres,0,0,Westminster,West end,dishwasher,wiring insulation,kitchen,,,2009-12-01
2009,September,primary fire,house in multiple occupation,0,0,Kingston upon thames,Motspur park & old malden east,tumble dryer - standard,other item,kitchen,,,2009-09-01
2009,March,primary fire,house in multiple occupation,0,0,Lewisham,New cross gate,,other item,kitchen,Indesit,wil 103,2009-03-01
2009,October,primary fire,house in multiple occupation,0,0,Kensington and chelsea,Earl's court,fridge/freezer,wiring insulation,bedroom,,,2009-10-01
2009,January,primary fire,offices and call centres,0,0,Enfield,Brimsdown,fridge/freezer,wiring insulation,office,Bosch,,2009-01-01
2009,April,primary fire,retail,0,0,Croydon,Fairfield,dishwasher,other item,kitchen,Bosch,,2009-04-01
2009,November,primary fire,education,0,0,Hillingdon,Wood end,fridge/freezer,wiring insulation,meeting room,Lec,,2009-11-01
2009,July,primary fire,food and drink,0,0,Tower hamlets,Limehouse,fridge/freezer,other item,store room,,,2009-07-01
2009,August,primary fire,food and drink,0,0,Kingston upon thames,Kingston town,spin dryer,wiring insulation,bathroom/toilet,Whirlpool,,2009-08-01
2009,May,primary fire,dwelling,0,0,Sutton,Carshalton south & clockhouse,tumble dryer - standard,clothing,kitchen,,,2009-05-01
2009,May,primary fire,food and drink,0,0,City of london,Farringdon without,fridge/freezer,plastic - raw material only,,Quest,snr92,2009-05-01
2009,June,primary fire,transport buildings,0,0,Hillingdon,Heathrow villages,,internal fittings,utility room,Electrolux,,2009-06-01
2009,March,primary fire,non residential,0,0,Newham,Stratford,fridge/freezer,plastic - raw material only,,,,2009-03-01
2009,November,primary fire,dwelling,0,0,Bromley,Bromley common & holwood,spin dryer,,kitchen,,,2009-11-01
2009,November,primary fire,dwelling,0,0,Lambeth,Brixton rush common,tumble dryer - standard,bedding,utility room,,,2009-11-01
2009,November,primary fire,dwelling,0,0,Waltham forest,Markhouse,,,kitchen,Bosch,,2009-11-01
2009,November,primary fire,dwelling,0,0,Hackney,Cazenove,fridge/freezer,wiring insulation,kitchen,Arron,se 500,2009-11-01
2009,October,primary fire,dwelling,0,0,Barnet,Woodhouse,dishwasher,wiring insulation,kitchen,Neff,,2009-10-01
2009,October,primary fire,dwelling,0,0,Ealing,East acton,,wiring insulation,kitchen,Hotpoint,aquarius,2009-10-01
2009,November,primary fire,dwelling,0,0,Wandsworth,Tooting bec,dishwasher,other item,kitchen,Hotpoint,aquaris ,2009-11-01
2009,November,primary fire,dwelling,0,0,Lewisham,Catford south,tumble dryer - standard,plastic - raw material only,utility room,White knight,,2009-11-01
2009,November,primary fire,dwelling,0,0,Redbridge,Loxford,,wiring insulation,kitchen,Zanussi,fj1214,2009-11-01
2009,December,primary fire,dwelling,0,0,Waltham forest,Hoe street,tumble dryer - standard,clothing,kitchen,Hotpoint,,2009-12-01
2009,November,primary fire,dwelling,0,0,Hillingdon,Ickenham & south harefield,washer/dryer combined,wiring insulation,kitchen,Lg,direct drive 4,2009-11-01
2009,December,primary fire,dwelling,0,0,Barking and dagenham,Gascoigne,fridge/freezer,other item,kitchen,,,2009-12-01
2009,December,primary fire,dwelling,0,0,Kingston upon thames,Canbury gardens,,plastic - raw material only,kitchen,Bosch,classi xx,2009-12-01
2009,December,primary fire,dwelling,0,0,Sutton,Carshalton central,tumble dryer - standard,other textiles,conservatory,Aeg,lavatherm 32600,2009-12-01
2009,December,primary fire,dwelling,0,0,Croydon,Old coulsdon,fridge/freezer,wiring insulation,garage,,,2009-12-01
2009,October,primary fire,dwelling,0,0,Merton,Pollards hill,,wiring insulation,utility room,Hotpoint,aquarius wf321,2009-10-01
2009,October,primary fire,dwelling,0,0,Lambeth,Herne hill & loughborough junction,tumble dryer - standard,clothing,kitchen,,,2009-10-01
2009,October,primary fire,dwelling,0,0,Ealing,North hanwell,dishwasher,wiring insulation,kitchen,Hotpoint,6830p,2009-10-01
2009,December,primary fire,dwelling,0,0,Enfield,Ponders end,dishwasher,wiring insulation,kitchen,Haier,dish washer,2009-12-01
2009,October,primary fire,dwelling,0,0,Bromley,Biggin hill,,wiring insulation,kitchen,Bosch,classixx 1400 express,2009-10-01
2009,September,primary fire,dwelling,0,0,Greenwich,Plumstead common,fridge/freezer,unspecified internal fitting/part of structure,kitchen,Hotpoint,not identifiable,2009-09-01
2009,September,primary fire,dwelling,0,0,Ealing,Ealing common,fridge/freezer,plastic - raw material only,kitchen,Beko,ca 7015ff or ca7014 ff,2009-09-01
2009,September,primary fire,dwelling,0,0,Enfield,Highfield,washer/dryer combined,plastic - raw material only,kitchen,Zanussi,jet system turbodry,2009-09-01
2009,December,primary fire,dwelling,0,0,Bexley,Thamesmead east,tumble dryer - standard,plastic - raw material only,garage,Electrolux,,2009-12-01
2009,December,primary fire,dwelling,0,0,Lambeth,Streatham hill east,,wiring insulation,kitchen,,,2009-12-01
2009,March,primary fire,dwelling,0,0,Wandsworth,South balham,,wiring insulation,kitchen,Hotpoint,,2009-03-01
2009,September,primary fire,dwelling,0,0,Hillingdon,Ickenham & south harefield,dishwasher,wiring insulation,kitchen,Bosch,,2009-09-01
2009,August,primary fire,dwelling,0,0,Barnet,Burnt oak,,wiring insulation,kitchen,Hotpoint,ultima extra wma 64,2009-08-01
2009,August,primary fire,dwelling,0,0,Hillingdon,Ruislip,tumble dryer - standard,other item,kitchen,Indesit,iso60v,2009-08-01
2009,August,primary fire,dwelling,0,0,Harrow,Headstone,,wiring insulation,kitchen,Hotpoint,first edition,2009-08-01
2009,August,primary fire,dwelling,0,0,Tower hamlets,Bromley north,,wiring insulation,kitchen,Ariston,,2009-08-01
2009,August,primary fire,dwelling,0,0,Waltham forest,Grove green,,internal fittings,kitchen,Lec,,2009-08-01
2009,August,primary fire,dwelling,0,0,Redbridge,Fullwell,,plastic - raw material only,kitchen,Zanussi,1100 xc,2009-08-01
2009,August,primary fire,dwelling,0,0,Southwark,Peckham,,plastic - raw material only,kitchen,Indesit,w103,2009-08-01
2009,August,primary fire,dwelling,0,0,Croydon,Purley & woodcote,,wiring insulation,garage,,,2009-08-01
2009,July,primary fire,dwelling,0,0,Bromley,Penge & cator,spin dryer,other textiles,utility room,Whirlpool,ultimate care 2,2009-07-01
2009,July,primary fire,dwelling,0,0,Haringey,St. ann's,,wiring insulation,kitchen,Hotpoint,wm ultima,2009-07-01
2009,July,primary fire,dwelling,0,0,Merton,Cricket green,fridge/freezer,unspecified internal fitting/part of structure,kitchen,Iceland,kayto,2009-07-01
2009,June,primary fire,dwelling,0,0,Redbridge,Seven kings,,wiring insulation,kitchen,Bosch,,2009-06-01
2009,June,primary fire,dwelling,0,0,Sutton,The wrythe,dishwasher,wiring insulation,kitchen,Indesit,idl530,2009-06-01
2009,June,primary fire,dwelling,0,0,Hackney,Stamford hill west,tumble dryer - standard,clothing,utility room,Creda,reversair sensadry,2009-06-01
2009,June,primary fire,dwelling,0,0,Lewisham,Forest hill,fridge/freezer,wiring insulation,kitchen,,,2009-06-01
2009,June,primary fire,dwelling,0,0,Southwark,Rye lane,,,kitchen,Hoover,se230,2009-06-01
2009,June,primary fire,dwelling,0,0,Hounslow,Hounslow west,,wiring insulation,conservatory,Hoover,w130,2009-06-01
2009,June,primary fire,dwelling,0,0,Newham,Plaistow south,fridge/freezer,other item,kitchen,Beko,fridge/freezer,2009-06-01
2009,June,primary fire,dwelling,0,0,Redbridge,Chadwell,fridge/freezer,gases,kitchen,Samsung,rs21 dcns,2009-06-01
2009,June,primary fire,dwelling,0,0,Brent,Sudbury,dishwasher,wiring insulation,kitchen,Aeg,dishwasher,2009-06-01
2009,April,primary fire,dwelling,0,0,Merton,Longthornton,,,kitchen,,s/n 20032924857,2009-04-01
2009,March,primary fire,dwelling,0,0,Brent,Kingsbury,tumble dryer - standard,other textiles,utility room,Hotpoint,vtd0 tumble dryer,2009-03-01
2009,March,primary fire,dwelling,0,1,Redbridge,Clementswood,fridge/freezer,plastic - raw material only,kitchen,Hotpoint,mistral,2009-03-01
2009,April,primary fire,dwelling,0,0,Havering,St. andrew's,tumble dryer - standard,unspecified internal fitting/part of structure,kitchen,,,2009-04-01
2009,April,primary fire,dwelling,0,0,Kingston upon thames,Coombe vale,dishwasher,wiring insulation,kitchen,Electrolux,timeline aaa  zdf601k,2009-04-01
2009,January,primary fire,dwelling,0,0,Brent,Stonebridge,,wiring insulation,kitchen,Hotpoint,aquarius 1200,2009-01-01
2009,April,primary fire,dwelling,0,0,Lambeth,West dulwich,fridge/freezer,wiring insulation,kitchen,Beko,fridge frezer,2009-04-01
2009,April,primary fire,dwelling,0,0,Barnet,Golders green,tumble dryer - standard,,utility room,Hotpoint,aquarius tdl 32 tumbledryer,2009-04-01
2009,May,primary fire,dwelling,0,2,Bexley,West heath,fridge/freezer,plastic - raw material only,kitchen,Hotpoint,,2009-05-01
2009,May,primary fire,dwelling,0,0,Barking and dagenham,Alibon,washer/dryer combined,foam - raw material only,kitchen,Hotpoint,wdm73,2009-05-01
2009,May,primary fire,dwelling,0,0,Haringey,Highgate,tumble dryer - standard,rubber - raw material only,utility room,Zanussi,tds 382w,2009-05-01
2009,May,primary fire,dwelling,0,0,Barnet,Whetstone,dishwasher,plastic - raw material only,kitchen,Diplomat,adp8132,2009-05-01
2009,May,primary fire,dwelling,0,0,Barnet,Garden suburb,tumble dryer - standard,plastic - raw material only,utility room,,,2009-05-01
2009,January,primary fire,dwelling,0,0,Barnet,Barnet vale,tumble dryer - standard,clothing,corridor/hall,Hotpoint,tumble dryer,2009-01-01
2009,June,primary fire,dwelling,0,0,Brent,Northwick park,,plastic - raw material only,kitchen,Hotpoint,95450,2009-06-01
2009,May,primary fire,dwelling,0,0,Waltham forest,Grove green,fridge/freezer,plastic - raw material only,kitchen,Beko,glacier,2009-05-01
2009,May,primary fire,dwelling,0,0,Brent,Welsh harp,fridge/freezer,wiring insulation,kitchen,Samsung,,2009-05-01
2009,January,primary fire,dwelling,0,0,Barnet,Barnet vale,,plastic - raw material only,kitchen,Zanussi,jetsystem,2009-01-01
2009,January,primary fire,dwelling,0,0,Hammersmith and fulham,Grove,fridge/freezer,other item,"under stairs (enclosed, storage area)",Philips,,2009-01-01
2009,February,primary fire,dwelling,0,0,Ealing,Northolt mandeville,washer/dryer combined,other wooden item,kitchen,Hoover,performa 1100,2009-02-01
2009,February,primary fire,dwelling,0,0,Richmond upon thames,Hampton north,,internal fittings,kitchen,Zanussi,,2009-02-01
2009,February,primary fire,dwelling,0,0,Bexley,Erith,dishwasher,wiring insulation,kitchen,Hotpoint,,2009-02-01
2009,February,primary fire,dwelling,0,0,Harrow,Centenary,spin dryer,plastic - raw material only,,Creda,77 s20 1pw,2009-02-01
2009,January,primary fire,dwelling,0,0,Kingston upon thames,Surbiton hill,,plastic - raw material only,kitchen,Samsung,j1453s,2009-01-01
2009,January,primary fire,dwelling,0,0,Hackney,King's park,tumble dryer - standard,clothing,utility room,Creda,12vw,2009-01-01
2009,January,primary fire,dwelling,0,0,Lewisham,Catford south,,plastic - raw material only,utility room,Hotpoint,aquarius,2009-01-01
2009,June,primary fire,dwelling,0,0,Ealing,Northfield,,wiring insulation,utility room,Indesit,,2009-06-01
2009,January,primary fire,dwelling,0,0,Kingston upon thames,Kingston gate,tumble dryer - standard,bedding,utility room,,,2009-01-01
2009,July,primary fire,residential home,0,0,Barnet,Cricklewood,dishwasher,internal fittings,kitchen,Indesit,530,2009-07-01
2009,July,primary fire,residential home,0,0,Barnet,Cricklewood,dishwasher,internal fittings,kitchen,Indesit,530,2009-07-01
2009,January,primary fire,residential home,0,0,Ealing,Pitshanger,fridge/freezer,plastic - raw material only,kitchen,Foster,prog 1350 ha,2009-01-01
2009,April,primary fire,residential home,0,0,Harrow,Kenton east,tumble dryer - standard,wiring insulation,laundry room,Miele,professional t5205c dryer,2009-04-01
2009,December,primary fire,retail,0,0,Hammersmith and fulham,Hammersmith broadway,fridge/freezer,wiring insulation,shop floor/showroom/display hall,Mural,cronus,2009-12-01
2009,August,primary fire,retail,0,0,Wandsworth,Balham,fridge/freezer,wiring insulation,kitchen,Beko,to be informed.,2009-08-01
2009,March,primary fire,retail,0,0,Merton,St. helier,,wiring insulation,shop floor/showroom/display hall,Ipso,1536968,2009-03-01
2009,January,primary fire,entertainment and culture,0,0,Westminster,St. james's,fridge/freezer,wiring insulation,kitchen,Carvell,,2009-01-01
2009,July,primary fire,hospitals and medical care,0,0,Camden,Gospel oak,dishwasher,plastic - raw material only,kitchen,Hobart,fxds-70n,2009-07-01
2009,July,primary fire,non residential,0,0,Havering,Hacton,fridge/freezer,other item,garage,Mondia,,2009-07-01
2009,January,primary fire,non residential,0,0,Harrow,Pinner south,tumble dryer - standard,bedding,garage,White knight,-,2009-01-01
2009,May,primary fire,non residential,0,0,Sutton,Worcester park north,fridge/freezer,other item,garage,,,2009-05-01
2009,April,primary fire,non residential,0,0,Croydon,Addiscombe west,fridge/freezer,plastic - raw material only,external structures,Hotpoint,,2009-04-01
2010,March,primary fire,retail,0,0,Westminster,St. james's,fridge/freezer,plastic - raw material only,kitchen,Foster,2673,2010-03-01
2010,December,primary fire,non residential,0,0,Hillingdon,Ickenham & south harefield,tumble dryer - standard,other item,,Hotpoint,tdl11p,2010-12-01
2010,November,primary fire,outdoor structures,0,0,Barking and dagenham,Becontree,tumble dryer - standard,bedding,external structures,,,2010-11-01
2010,May,primary fire,retail,0,0,Westminster,Hyde park,spin dryer,clothing,store room,Nyborg,wt15,2010-05-01
2010,August,primary fire,retail,0,0,Brent,Dollis hill,fridge/freezer,wiring insulation,shop floor/showroom/display hall,,,2010-08-01
2010,October,primary fire,offices and call centres,0,0,Hammersmith and fulham,College park & old oak,dishwasher,wiring insulation,kitchen,Indesit,ls12/dea60152,2010-10-01
2010,October,primary fire,offices and call centres,0,0,Camden,Camden town,dishwasher,wiring insulation,utility room,Hotpoint,fdl 570,2010-10-01
2010,November,primary fire,retail,0,0,Kensington and chelsea,Campden,washer/dryer combined,wiring insulation,store room,Indesit,wde 71255,2010-11-01
2010,November,primary fire,residential home,0,0,Croydon,Kenley,tumble dryer - standard,other textiles,laundry room,,,2010-11-01
2010,March,primary fire,residential home,0,0,Haringey,West green,tumble dryer - standard,clothing,laundry room,,,2010-03-01
2010,December,primary fire,dwelling,0,0,Hillingdon,Heathrow villages,,wiring insulation,kitchen,Servis,1300rpm,2010-12-01
2010,May,primary fire,dwelling,0,0,Enfield,Jubilee,fridge/freezer,plastic - raw material only,external structures,Beko,tzs490,2010-05-01
2010,July,primary fire,dwelling,0,1,Merton,Pollards hill,,wiring insulation,kitchen,Wharfdale,,2010-07-01
2010,July,primary fire,dwelling,0,0,Merton,Wimbledon park,,wiring insulation,kitchen,Zanussi,,2010-07-01
2010,July,primary fire,dwelling,0,0,Barnet,West hendon,,,kitchen,,,2010-07-01
2010,July,primary fire,dwelling,0,1,Harrow,Belmont,dishwasher,plastic - raw material only,kitchen,Bosch,exxcel dishwasher,2010-07-01
2010,July,primary fire,dwelling,0,0,Hounslow,Feltham north,fridge/freezer,plastic - raw material only,external structures,Frigidaire,fre196as,2010-07-01
2010,July,primary fire,dwelling,0,0,Kingston upon thames,Hook & chessington north,tumble dryer - standard,wiring insulation,utility room,Hotpoint,aquarius ctd00p,2010-07-01
2010,July,primary fire,dwelling,0,0,Wandsworth,Tooting bec,dishwasher,wiring insulation,kitchen,,,2010-07-01
2010,January,primary fire,dwelling,0,0,Brent,Welsh harp,fridge/freezer,other item,kitchen,Aeg,c130,2010-01-01
2010,January,primary fire,dwelling,0,0,Barnet,Woodhouse,,wiring insulation,kitchen,Margherta 2000,sn 110203100,2010-01-01
2010,June,primary fire,dwelling,0,0,Enfield,Enfield lock,,wiring insulation,kitchen,Aeg,lavamat,2010-06-01
2010,July,primary fire,dwelling,0,6,Haringey,Alexandra park,fridge/freezer,wiring insulation,kitchen,Electrolux,,2010-07-01
2010,January,primary fire,dwelling,0,0,Richmond upon thames,South richmond,tumble dryer - standard,,airing/drying cupboard,,,2010-01-01
2010,August,primary fire,dwelling,0,0,Enfield,Enfield lock,,wiring insulation,kitchen,Beko,wm5 120w,2010-08-01
