Year,Month,IncType,ParentPropertyType,NumFireDeaths,NumAllFireInjuries,IncGeo_BoroughCode,IncGeo_BoroughName,IncGeo_WardCode,IncGeo_WardName,IgnitionSourcePower,IgnitionSource,ItemFirstIgnited,LocationFireStarted,ApplianceManufacturer,ApplianceManufacturerOther,MainCauseModel
2021,November,Primary Fire,Dwelling,0,0,E09000014,HARINGEY,E05013585,Alexandra Park,Electricity,Dishwasher,Plastic - raw material only,Kitchen,BEKO,NULL,dfso5910w
2021,December,Primary Fire,Dwelling,0,0,E09000016,HAVERING,E05013982,St. Andrew's,Electricity,Dishwasher,Plastic - raw material only,Kitchen,NULL,NULL,NULL
2021,December,Primary Fire,Dwelling,0,0,E09000023,LEWISHAM,E05013717,Catford South,Electricity,Washer/Dryer combined,Not known,Kitchen,BEKO,NULL,WDEX854044QOG
2021,December,Primary Fire,Dwelling,0,0,E09000016,HAVERING,E05013980,Rush Green & Crowlands,Electricity,Fridge - Freestanding,Wiring insulation,Bedroom,Other,not known,not known
2021,October,Primary Fire,Dwelling,0,0,E09000008,CROYDON,E05011479,SELHURST,Electricity,Washing machine,Internal Fittings,Kitchen,WHIRLPOOL,NULL,WMFUG742PUKM
2021,October,Primary Fire,Dwelling,0,1,E09000009,EALING,E05013525,Hanwell Broadway,Electricity,Spin dryer,Wiring insulation,Bathroom/Toilet,ELECTRA,NULL,Type 86 CRE 37071
2021,October,Primary Fire,Dwelling,0,0,E09000018,HOUNSLOW,E05013626,Osterley & Spring Grove,Electricity,Tumble dryer - Condensing,Other textiles,Bathroom/Toilet,SIEMENS,NULL,WT465S595GB/02
2021,November,Primary Fire,Dwelling,0,0,E09000005,BRENT,E05013511,Sudbury,Electricity,Fridge/Freezer - Freestanding,Plastic - raw material only,Kitchen,HOTPOINT,NULL,TDC 85 T1 IG
2021,December,Primary Fire,Dwelling,0,0,E09000026,REDBRIDGE,E05011241,CRANBROOK,Electricity,Washing machine,Not known,Kitchen,HOTPOINT,NULL,FML 742 K UK
2021,December,Primary Fire,Dwelling,0,0,E09000031,WALTHAM FOREST,E05013902,William Morris,Electricity,Tumble dryer - Condensing,Internal Fittings,Kitchen,INDESIT,NULL,IDC8T3B
2021,November,Primary Fire,Dwelling,0,0,E09000029,SUTTON,E05013761,St. Helier East,Electricity,Washer/Dryer combined,Wiring insulation,Kitchen,NULL,NULL,NULL
2021,December,Primary Fire,Dwelling,0,0,E09000031,WALTHAM FOREST,E05013891,High Street,Electricity,Washing machine,Wiring insulation,Kitchen,NULL,NULL,NULL
2021,November,Primary Fire,Dwelling,0,0,E09000025,NEWHAM,E05013909,East Ham,Electricity,Fridge/Freezer - Freestanding,Plastic - raw material only,Kitchen,HOOVER,NULL,unknown
2021,November,Primary Fire,Dwelling,0,0,E09000022,LAMBETH,E05014106,Knight's Hill,Electricity,Tumble dryer - Standard,Clothing,Kitchen,Other,Unknown,unknown
2021,October,Primary Fire,Dwelling,0,0,E09000032,WANDSWORTH,E05014023,Tooting Bec,Electricity,Washing machine,Rubber - raw material only,Kitchen,NULL,NULL,NULL
2021,August,Primary Fire,Dwelling,0,0,E09000018,HOUNSLOW,E05013625,Isleworth,Electricity,Washing machine,Plastic - raw material only,Bathroom/Toilet,L G,NULL,wm1285FHD
2021,October,Primary Fire,Dwelling,0,0,E09000009,EALING,E05013524,Hanger Hill,Not applicable,Freezer - Freestanding,None,Kitchen,NEFF,NULL,G4521X0GB-01
2021,October,Primary Fire,Dwelling,0,0,E09000019,ISLINGTON,E05013698,Barnsbury,Electricity,Dishwasher,Capacitor,Kitchen,N E F,NULL,unknown
2021,October,Primary Fire,Dwelling,0,0,E09000031,WALTHAM FOREST,E05013896,Leyton,Electricity,Fridge/Freezer - Freestanding,Plastic - raw material only,External structures,ARISTON,NULL,not known
2021,October,Primary Fire,Dwelling,0,3,E09000013,HAMMERSMITH AND FULHAM,E05013745,Parsons Green & Sandford,Electricity,Fridge - Freestanding,Plastic - raw material only,Other,Other,Sandstrom,SWC32B11
2021,September,Primary Fire,Dwelling,0,1,E09000010,ENFIELD,E05013687,Oakwood,Electricity,Tumble dryer - Standard,Wiring insulation,Utility room,NULL,NULL,NULL
2021,September,Primary Fire,Dwelling,0,0,E09000029,SUTTON,E05013762,St. Helier West,Electricity,Washing machine,Wiring insulation,Kitchen,WHITE KNIGHT,NULL,WM105V
2021,September,Primary Fire,Dwelling,0,0,E09000018,HOUNSLOW,E05013619,Heston West,Electricity,Fridge/Freezer - Integrated,Plastic - raw material only,Kitchen,BEKO,NULL,beko 
2021,October,Primary Fire,Dwelling,0,0,E09000020,KENSINGTON AND CHELSEA,E05009393,COURTFIELD,Electricity,Tumble dryer - Standard,Clothing,Utility room,HOTPOINT,NULL,V4D01P UK
2021,October,Primary Fire,Dwelling,0,0,E09000004,BEXLEY,E05011228,NORTHUMBERLAND HEATH,Electricity,Washing machine,Other furniture,Kitchen,WHIRLPOOL,NULL,unknown
2021,August,Primary Fire,Dwelling,0,0,E09000008,CROYDON,E05011486,THORNTON HEATH,Electricity,Tumble dryer - Standard,Other item,Kitchen,INDESIT,NULL,Not known
2021,August,Primary Fire,Dwelling,0,0,E09000025,NEWHAM,E05013917,Maryland,Electricity,Washing machine,None,Kitchen,Other,LOGIK,L814WM16
2021,May,Primary Fire,Non Residential,0,0,E09000012,HACKNEY,E05009384,STAMFORD HILL WEST,Electricity,Fridge/Freezer - Freestanding,Wiring insulation,Other,NULL,NULL,NULL
2021,March,Primary Fire,Non Residential,0,0,E09000002,BARKING AND DAGENHAM,E05014065,Mayesbrook,Electricity,Tumble dryer - Standard,External fittings,External structures,WHIRLPOOL,NULL,999
2021,July,Primary Fire,Non Residential,0,0,E09000017,HILLINGDON,E05013584,Yiewsley,Electricity,Tumble dryer - Condensing,Wiring insulation,Other,CREDA,NULL,TCR2
2021,June,Primary Fire,Other Residential,0,0,E09000003,BARNET,E05013645,Mill Hill,Electricity,Fridge - Freestanding,External fittings,Store room,Other,Uniblock,702634
2021,October,Primary Fire,Retail,0,0,E09000023,LEWISHAM,E05013732,Telegraph Hill,Electricity,Fridge - Freestanding,Capacitor,Kitchen,BEKO,NULL,DXF
2021,December,Primary Fire,Retail,0,0,E09000028,SOUTHWARK,E05011106,NORTH BERMONDSEY,Electricity,Tumble dryer - Condensing,Clothing,Kitchen,BEKO,NULL,wtb941
2021,September,Primary Fire,Dwelling,0,0,E09000031,WALTHAM FOREST,E05013901,Valley,Electricity,Washing machine,Internal Fittings,Kitchen,SHARP,NULL,ES-NFB8141SD
2021,September,Primary Fire,Dwelling,0,0,E09000016,HAVERING,E05013971,Gooshays,Electricity,Fridge/Freezer - Freestanding,Not known,Kitchen,HOTPOINT,NULL,NRFAA50P
2021,March,Primary Fire,Dwelling,0,0,E09000027,RICHMOND UPON THAMES,E05013777,"Ham, Petersham & Richmond Riverside",Electricity,Washing machine,Wiring insulation,Utility room,ZANUSSI,NULL,aqauafall flexi
2021,April,Primary Fire,Non Residential,0,0,E09000010,ENFIELD,E05013679,Edmonton Green,Electricity,Freezer - Freestanding,Not known,Garage,Other,Unknown due to fire damage,Unknown
2021,February,Primary Fire,Non Residential,0,0,E09000010,ENFIELD,E05013678,Cockfosters,Electricity,Tumble dryer - Standard,Wiring insulation,Garage,INDESIT,NULL,IDC75(UK)
2021,February,Primary Fire,Non Residential,0,0,E09000018,HOUNSLOW,E05013613,Feltham North,Electricity,Washing machine,Wiring insulation,External structures,INDESIT,NULL,WIA 101(UK)
2021,August,Primary Fire,Education,0,0,E09000025,NEWHAM,E05013922,Royal Albert,Electricity,Fridge - Freestanding,Other item,Canteen/Restaurant,Other,storer display counter refridgerator,unknown
2021,February,Primary Fire,Retail,0,0,E09000011,GREENWICH,E05014079,Eltham Town & Avery Hill,Electricity,Freezer - Freestanding,Wiring insulation,Other,Other,not known,not known
2021,February,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000032,WANDSWORTH,E05014030,West Putney,Electricity,Freezer - Integrated,Unspecified external fitting/part of structure,Kitchen,BOSCH,NULL,GIL1034/01
2021,January,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000021,KINGSTON UPON THAMES,E05013938,Kingston Town,Electricity,Tumble dryer - Condensing,Unspecified internal fitting/part of structure,Corridor/Hall,CANDY,NULL,CSC8DF-80
2021,January,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000023,LEWISHAM,E05013718,Crofton Park,Electricity,Washer/Dryer combined,Printed circuit board,Kitchen,HOTPOINT,NULL,AQGMD 129 UK
2021,January,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000032,WANDSWORTH,E05014023,Tooting Bec,Electricity,Tumble dryer - Standard,Printed circuit board,Kitchen,HOOVER,NULL,DXC9DG-80
2021,February,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000027,RICHMOND UPON THAMES,E05013779,Hampton North,Electricity,Washing machine,Plastic - raw material only,Kitchen,CANDY,NULL,Grand Vita
2021,March,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000023,LEWISHAM,E05013722,Forest Hill,Electricity,Tumble dryer - Condensing,Clothing,Living room,INDESIT,NULL,IDC8T3B
2021,March,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000020,KENSINGTON AND CHELSEA,E05009399,NOTTING DALE,Electricity,Washing machine,Wiring insulation,Kitchen,HOTPOINT,NULL,Hult 742 Experience
2021,January,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000033,WESTMINSTER,E05013799,Little Venice,Electricity,Tumble dryer - Standard,Plastic - raw material only,Kitchen,SMEG,NULL,WMF 16AX1
2021,January,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000028,SOUTHWARK,E05011110,PECKHAM,Electricity,Dishwasher,Wiring insulation,Kitchen,Other,Not Known,Not Known
2021,April,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000018,HOUNSLOW,E05013616,Hanworth Village,Electricity,Washing machine,Internal Fittings,Kitchen,INDESIT,NULL,icw81482
2021,May,Primary Fire,Purpose Built Flats/Maisonettes,0,1,E09000007,CAMDEN,E05013665,Kilburn,Electricity,Tumble dryer - Condensing,Other textiles,Utility room,Other,Hersteller,999
2021,May,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000017,HILLINGDON,E05013581,West Drayton,Electricity,Washer/Dryer combined,Rubber - raw material only,Kitchen,BAUMATIC,NULL,unreradable
2021,March,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000025,NEWHAM,E05013924,Stratford,Electricity,Washer/Dryer combined,Printed circuit board,Kitchen,INDESIT,NULL,XWDE 751480 XK
2021,March,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000013,HAMMERSMITH AND FULHAM,E05013751,West Kensington,Electricity,Washing machine,Internal Fittings,Kitchen,HOOVER,NULL,link
2021,March,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000008,CROYDON,E05011476,PURLEY & WOODCOTE,Electricity,Washer/Dryer combined,Wiring insulation,Kitchen,INDESIT,NULL,IDC75
2021,April,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000028,SOUTHWARK,E05011106,NORTH BERMONDSEY,Electricity,Tumble dryer - Standard,Clothing,Kitchen,INDESIT,NULL,IDV75W
2021,April,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000030,TOWER HAMLETS,E05009329,St. Dunstan's,Electricity,Washing machine,Printed circuit board,Kitchen,BUSH,NULL,WM-1470TVE
2021,April,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000025,NEWHAM,E05013907,Canning Town South,Electricity,Fridge/Freezer - Freestanding,Wiring insulation,Kitchen,CANDY,NULL,CSC1745WE
2021,March,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000012,HACKNEY,E05009371,DE BEAUVOIR,Electricity,Washing machine,Other item,Kitchen,BEKO,NULL,AquaTech Home Whiz
2021,March,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000029,SUTTON,E05013765,Sutton Central,Electricity,Tumble dryer - Standard,Printed circuit board,Kitchen,BEKO,NULL,DCUR801W (7189042200)
2021,April,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000023,LEWISHAM,E05013724,Hither Green,Electricity,Washer/Dryer combined,Plastic - raw material only,Kitchen,BOSCH,NULL,WVT12840GB/04
2021,June,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000009,EALING,E05013533,Norwood Green,Electricity,Fridge/Freezer - Freestanding,Wiring insulation,Kitchen,HOTPOINT,NULL,unknown
2021,May,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000024,MERTON,E05013819,Lower Morden,Electricity,Spin dryer,Plastic - raw material only,Kitchen,CREDA,NULL,370610003Q
2021,May,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000005,BRENT,E05013510,Stonebridge,Electricity,Washing machine,Internal Fittings,Kitchen,ZANUSSI,NULL,ZWF91483WH
2021,April,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000019,ISLINGTON,E05013702,Clerkenwell,Electricity,Tumble dryer - Standard,None,Kitchen,INDESIT,NULL,IDC8T3B(UK)
2021,June,Primary Fire,Purpose Built Flats/Maisonettes,0,1,E09000022,LAMBETH,E05014109,St. Martin's,Electricity,Tumble dryer - Standard,Clothing,Kitchen,NULL,NULL,NULL
2021,May,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000012,HACKNEY,E05009386,VICTORIA,Electricity,Tumble dryer - Standard,Internal Fittings,Communal balcony/Elevated walkway,INDELUZ,NULL,n/a
2021,May,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000033,WESTMINSTER,E05013808,West End,Electricity,Washing machine,None,Kitchen,ELECTROLUX,NULL,aquacycle 1300
2021,July,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000019,ISLINGTON,E05013709,Mildmay,Electricity,Tumble dryer - Condensing,Not known,Kitchen,INDESIT,NULL,unknown
2021,August,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000029,SUTTON,E05013771,Wallington South,Electricity,Washing machine,Rubber - raw material only,Kitchen,INDESIT,NULL,IWE 7145B
2021,July,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000032,WANDSWORTH,E05014010,Battersea Park,Electricity,Washing machine,Internal Fittings,Corridor/Hall,SAMSUNG,NULL,Eco 40
2021,July,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000025,NEWHAM,E05013906,Canning Town North,Electricity,Washer/Dryer combined,Other item,Kitchen,HOTPOINT,NULL,WD420
2021,August,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000032,WANDSWORTH,E05014009,Balham,Electricity,Washing machine,Internal Fittings,Utility room,BOSCH,NULL,n/a
2021,August,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000030,TOWER HAMLETS,E05009329,St. Dunstan's,Electricity,Tumble dryer - Condensing,Internal Fittings,Corridor/Hall,BUSH,NULL,TD7CNBCW
2021,September,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000030,TOWER HAMLETS,E05009323,Canary Wharf,Electricity,Dishwasher,Wiring insulation,Kitchen,SMEG,NULL,DWI 45.1
2021,October,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000023,LEWISHAM,E05013724,Hither Green,Electricity,Washing machine,Plastic - raw material only,Kitchen,BOSCH,NULL,22052
2021,September,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000019,ISLINGTON,E05013708,Laycock,Electricity,Washing machine,Wiring insulation,Airing/Drying cupboard,HOTPOINT,NULL,WMXTF942
2021,September,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000033,WESTMINSTER,E05013803,Pimlico South,Electricity,Fridge/Freezer - Freestanding,Capacitor,Kitchen,Other,LOGIK,LFF55S17
2021,August,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000012,HACKNEY,E05009379,KING'S PARK,Electricity,Tumble dryer - Standard,Other textiles,Kitchen,HOTPOINT,NULL,TVFM60C6P
2021,August,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000023,LEWISHAM,E05013719,Deptford,Electricity,Washing machine,Internal Fittings,Kitchen,CANDY,NULL,cmd146
2021,November,Primary Fire,Purpose Built Flats/Maisonettes,0,1,E09000014,HARINGEY,E05013602,Tottenham Hale,Electricity,Tumble dryer - Standard,Clothing,Airing/Drying cupboard,NULL,NULL,NULL
2021,October,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000008,CROYDON,E05011485,SOUTH NORWOOD,Electricity,Tumble dryer - Condensing,Foam - raw material only,Kitchen,HOTPOINT,NULL,FTCF87BGG
2021,October,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000017,HILLINGDON,E05013566,Colham & Cowley,Electricity,Washing machine,Wiring insulation,Kitchen,BOSCH,NULL,MA66X
2021,October,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000006,BROMLEY,E05013991,Bromley Town,Electricity,Washing machine,Wiring insulation,Kitchen,SEMANS,NULL,.
2021,December,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000006,BROMLEY,E05014002,Penge & Cator,Electricity,Tumble dryer - Condensing,Clothing,Kitchen,INDESIT,NULL,IDC8T3BS
2021,December,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000025,NEWHAM,E05013906,Canning Town North,Electricity,Freezer - Freestanding,Plastic - raw material only,Utility room,BEKO,NULL,ZS 430 W
2021,June,Primary Fire,Converted Flats/Maisonettes,0,0,E09000008,CROYDON,E05011487,WADDON,Electricity,Tumble dryer - Standard,Unspecified internal fitting/part of structure,Private balcony,INDESIT,NULL,IDV75
2021,April,Primary Fire,Converted Flats/Maisonettes,0,0,E09000032,WANDSWORTH,E05014011,East Putney,Electricity,Washing machine,Plastic - raw material only,Utility room,BOSCH,NULL,WAA24171GB/12
2021,February,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000011,GREENWICH,E05014087,Plumstead & Glyndon,Electricity,Tumble dryer - Standard,Plastic - raw material only,Kitchen,HOTPOINT,NULL,TDL30N
2021,March,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000004,BEXLEY,E05011231,SLADE GREEN & NORTHEND,Electricity,Washing machine,Internal Fittings,Kitchen,BEKO,NULL,WTB941RRW
2021,January,Primary Fire,Converted Flats/Maisonettes,0,0,E09000012,HACKNEY,E05009376,HOMERTON,Electricity,Washer/Dryer combined,Plastic - raw material only,Kitchen,ZANUSSI,NULL,ZWT71201WA
2021,March,Primary Fire,Converted Flats/Maisonettes,0,0,E09000020,KENSINGTON AND CHELSEA,E05009400,PEMBRIDGE,Electricity,Dishwasher,Wiring insulation,Kitchen,AEG,NULL,FAVORIT85480VI
2021,January,Primary Fire,Converted Flats/Maisonettes,0,0,E09000009,EALING,E05013525,Hanwell Broadway,Electricity,Washer/Dryer combined,Clothing,Kitchen,NULL,NULL,NULL
2021,November,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000023,LEWISHAM,E05013726,Lee Green,Electricity,Washing machine,Wiring insulation,Kitchen,HOTPOINT,NULL,N/A
2021,May,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000011,GREENWICH,E05014074,Charlton Hornfair,Electricity,Washing machine,Other item,Kitchen,INDESIT,NULL,INC71252
2021,June,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000030,TOWER HAMLETS,E05009318,Blackwall & Cubitt Town,Electricity,Washing machine,Capacitor,Utility room,Other,illedgble label, XPB30-1208
2021,April,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000012,HACKNEY,E05009369,CLISSOLD,Electricity,Washer/Dryer combined,Printed circuit board,Kitchen,BEKO,NULL,WDX8543130W
2021,December,Primary Fire,Converted Flats/Maisonettes,0,0,E09000020,KENSINGTON AND CHELSEA,E05009401,QUEEN'S GATE,Electricity,Washer/Dryer combined,Wiring insulation,Kitchen,NEFF,NULL,v4380x0gb
2021,November,Primary Fire,Converted Flats/Maisonettes,0,0,E09000033,WESTMINSTER,E05013805,Regent's Park,Electricity,Dishwasher,Plastic - raw material only,Kitchen,BOSCH,NULL,CLASSIXX
2021,November,Primary Fire,Converted Flats/Maisonettes,0,0,E09000008,CROYDON,E05011467,CRYSTAL PALACE & UPPER NORWOOD,Electricity,Washing machine,Printed circuit board,Kitchen,HAIER,NULL,HW-C1470 TVE-U
2021,November,Primary Fire,Converted Flats/Maisonettes,0,0,E09000007,CAMDEN,E05013664,Kentish Town South,Electricity,Washing machine,Wiring insulation,Kitchen,BOSCH,NULL,Classixx 1200
2021,November,Primary Fire,Converted Flats/Maisonettes,0,0,E09000033,WESTMINSTER,E05013793,Bayswater,Electricity,Dishwasher,Printed circuit board,Kitchen,STATESMAN,NULL,BFO6012
2021,November,Primary Fire,Converted Flats/Maisonettes,0,0,E09000028,SOUTHWARK,E05011103,GOOSE GREEN,Electricity,Washing machine,Other item,Kitchen,HAIER,NULL,n/a
2021,December,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000013,HAMMERSMITH AND FULHAM,E05013738,Fulham Reach,Electricity,Tumble dryer - Standard,Clothing,Corridor/Hall,HOTPOINT,NULL,tcf583bgp-9
2021,November,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000005,BRENT,E05013510,Stonebridge,Electricity,Washing machine,Rubber - raw material only,Kitchen,BEKO,NULL,WTB741R2A
2021,December,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000008,CROYDON,E05011489,WOODSIDE,Electricity,Tumble dryer - Condensing,Other textiles,Open plan area,INDESIT,NULL,IDC85(UK)
2021,December,Primary Fire,Purpose Built Flats/Maisonettes,0,0,E09000013,HAMMERSMITH AND FULHAM,E05013748,Shepherd's Bush Green,Electricity,Washing machine,Other item,Kitchen,HOTPOINT,NULL,aquarius
2021,February,Primary Fire,House in Multiple Occupation,0,2,E09000005,BRENT,E05013499,Cricklewood & Mapesbury,Electricity,Fridge/Freezer - Freestanding,Plastic - raw material only,Kitchen,HAIER,NULL,HRF-220
2021,August,Primary Fire,Converted Flats/Maisonettes,0,0,E09000003,BARNET,E05013640,Friern Barnet,Electricity,Washing machine,Plastic - raw material only,Kitchen,HOTPOINT,NULL,n/a
2021,July,Primary Fire,Converted Flats/Maisonettes,0,0,E09000017,HILLINGDON,E05013582,Wood End,Electricity,Washing machine,Plastic - raw material only,Kitchen,NULL,NULL,NULL
2021,March,Primary Fire,Converted Flats/Maisonettes,0,0,E09000018,HOUNSLOW,E05013609,Chiswick Gunnersbury,Electricity,Washer/Dryer combined,Not known,Kitchen,L G,NULL,intellowasher
2021,June,Primary Fire,Converted Flats/Maisonettes,0,0,E09000022,LAMBETH,E05014102,Clapham Town,Electricity,Washing machine,None,Kitchen,INDESIT,NULL,IWDD7123
